COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
PYF,73272,,63512,123512,44,26,,23,18-01-2021,17-07-2023,27-06-2021
PYF,93466,,75313,150489,54,33,,27,18-01-2021,17-07-2023,25-07-2021
PYF,138847,,111948,216324,77,49,,40,18-01-2021,17-07-2023,29-08-2021
PYF,152352,,139600,284974,101,54,,50,18-01-2021,17-07-2023,26-09-2021
PYF,157179,,147185,304364,108,56,,52,18-01-2021,17-07-2023,31-10-2021
PYF,163891,,155959,319850,114,58,,56,18-01-2021,17-07-2023,28-11-2021
PYF,172460,,163896,327167,116,61,,58,18-01-2021,17-07-2023,26-12-2021
PYF,180308,,163896,327167,116,64,,58,18-01-2021,17-07-2023,30-01-2022
PYF,184676,83145,181438,338934,121,66,30,65,18-01-2021,17-07-2023,27-02-2022
PYF,186377,85896,182997,345811,123,66,31,65,18-01-2021,17-07-2023,27-03-2022
PYF,187311,88909,183647,359980,128,67,32,65,18-01-2021,17-07-2023,24-04-2022
PYF,188245,88909,183648,374622,133,67,32,65,18-01-2021,17-07-2023,29-05-2022
PYF,188245,88909,183648,388791,138,67,32,65,18-01-2021,17-07-2023,26-06-2022
PYF,188245,88909,183649,403433,144,67,32,65,18-01-2021,17-07-2023,31-07-2022
ISL,10999,,4493,15493,4,3,,1,30-12-2020,23-12-2023,31-01-2021
ISL,27540,,12358,39898,11,8,,3,30-12-2020,16-04-2023,28-02-2021
ISL,48583,,23135,71718,20,13,,6,30-12-2020,23-12-2023,28-03-2021
ISL,101867,,35334,137202,38,28,,10,30-12-2020,23-12-2023,25-04-2021
ISL,177796,,92623,270419,74,49,,25,30-12-2020,23-12-2023,30-05-2021
ISL,250154,,145685,383344,105,69,,40,30-12-2020,23-12-2023,27-06-2021
ISL,257684,,191341,449024,123,71,,53,30-12-2020,23-12-2023,25-07-2021
ISL,259167,,200333,491519,135,71,,55,30-12-2020,23-12-2023,29-08-2021
ISL,266130,,208793,502961,138,73,,57,30-12-2020,23-12-2023,26-09-2021
ISL,282321,,224278,506599,139,78,,62,30-12-2020,23-12-2023,31-10-2021
ISL,284514,,226010,646631,178,78,,62,30-12-2020,23-12-2023,28-11-2021
ISL,285809,,227575,709875,195,78,,62,30-12-2020,23-12-2023,26-12-2021
ISL,304486,34058,284469,769724,211,84,9,78,30-12-2020,23-12-2023,30-01-2022
ISL,305775,241955,295614,789147,217,84,66,81,30-12-2020,23-12-2023,27-02-2022
ISL,305989,248522,296214,796839,219,84,68,81,30-12-2020,23-12-2023,27-03-2022
ISL,306200,249286,296438,798270,219,84,68,81,30-12-2020,23-12-2023,24-04-2022
ISL,306496,250254,296843,804113,221,84,69,82,30-12-2020,23-12-2023,29-05-2022
ISL,306697,251100,297178,812752,223,84,69,82,30-12-2020,23-12-2023,26-06-2022
ISL,306894,251927,297416,824124,226,84,69,82,30-12-2020,23-12-2023,31-07-2022
ISL,307008,252339,297561,829200,228,84,69,82,30-12-2020,23-12-2023,28-08-2022
ISL,307077,253033,297657,840491,231,84,69,82,30-12-2020,23-12-2023,25-09-2022
ISL,307126,253565,297721,856646,235,84,70,82,30-12-2020,23-12-2023,30-10-2022
ISL,307177,253868,297802,861632,237,84,70,82,30-12-2020,23-12-2023,27-11-2022
ISL,307210,254090,297843,864806,237,84,70,82,30-12-2020,23-12-2023,25-12-2022
ISL,307231,254289,297882,867361,238,84,70,82,30-12-2020,23-12-2023,29-01-2023
ISL,307249,254410,297902,868850,239,84,70,82,30-12-2020,23-12-2023,26-02-2023
ISL,307262,254506,297914,869593,239,84,70,82,30-12-2020,23-12-2023,26-03-2023
ISL,307281,254642,297922,870091,239,84,70,82,30-12-2020,23-12-2023,30-04-2023
ISL,307306,254834,297924,870345,239,84,70,82,30-12-2020,23-12-2023,28-05-2023
ISL,307331,255019,297927,870591,239,84,70,82,30-12-2020,23-12-2023,25-06-2023
ISL,307356,255211,297929,870845,239,84,70,82,30-12-2020,23-12-2023,30-07-2023
ISL,307382,255402,297931,871100,239,84,70,82,30-12-2020,23-12-2023,27-08-2023
ISL,307406,255588,297933,871346,239,84,70,82,30-12-2020,23-12-2023,24-09-2023
ISL,307412,272448,297934,888220,244,84,75,82,30-12-2020,23-12-2023,29-10-2023
ISL,307412,282846,297934,898618,247,84,78,82,30-12-2020,23-12-2023,26-11-2023
JAM,722066,46058,759890,1528013,52,24,2,26,10-03-2021,29-12-2023,27-08-2023
JAM,722228,46065,760100,1528393,52,24,2,26,10-03-2021,29-12-2023,24-09-2023
JAM,722248,46065,760132,1528445,52,24,2,26,10-03-2021,29-12-2023,29-10-2023
JAM,722248,46065,760132,1528445,52,24,2,26,10-03-2021,29-12-2023,26-11-2023
JAM,33642,,,33642,1,1,,,10-03-2021,29-12-2023,28-03-2021
JAM,139993,,,139993,5,5,,,10-03-2021,29-12-2023,25-04-2021
JAM,154727,,21071,175798,6,5,,1,10-03-2021,29-12-2023,30-05-2021
JAM,172958,,77025,249983,8,6,,3,10-03-2021,29-12-2023,27-06-2021
JAM,187123,,123644,310767,10,6,,4,10-03-2021,29-12-2023,25-07-2021
JAM,389548,,143955,533503,18,13,,5,10-03-2021,29-12-2023,29-08-2021
JAM,501205,,248874,750079,25,17,,8,10-03-2021,29-12-2023,26-09-2021
JAM,542129,,386844,928973,31,18,,13,10-03-2021,29-12-2023,31-10-2021
JAM,601275,,508658,1105997,37,20,,17,10-03-2021,29-12-2023,28-11-2021
JAM,637064,4834,566887,1208785,41,22,,19,10-03-2021,29-12-2023,26-12-2021
JAM,663024,20620,619456,1303100,44,22,1,21,10-03-2021,29-12-2023,30-01-2022
JAM,679364,27966,650809,1358138,46,23,1,22,10-03-2021,29-12-2023,27-02-2022
JAM,688582,33148,673316,1395047,47,23,1,23,10-03-2021,29-12-2023,27-03-2022
JAM,693219,36756,686014,1415988,48,23,1,23,10-03-2021,29-12-2023,24-04-2022
JAM,700094,40472,698626,1439192,49,24,1,24,10-03-2021,29-12-2023,29-05-2022
JAM,705924,42181,709576,1457682,49,24,1,24,10-03-2021,29-12-2023,26-06-2022
JAM,709027,43295,718878,1471200,50,24,1,24,10-03-2021,29-12-2023,31-07-2022
JAM,711855,44097,726138,1482091,50,24,1,25,10-03-2021,29-12-2023,28-08-2022
JAM,714174,44668,732335,1491177,50,24,2,25,10-03-2021,29-12-2023,25-09-2022
JAM,714841,44819,734016,1493518,50,24,2,25,10-03-2021,29-12-2023,30-10-2022
JAM,715119,45004,736981,1497123,51,24,2,25,10-03-2021,29-12-2023,27-11-2022
JAM,717698,45507,743562,1506766,51,24,2,25,10-03-2021,29-12-2023,25-12-2022
JAM,719045,45762,747106,1511912,51,24,2,25,10-03-2021,29-12-2023,29-01-2023
JAM,720362,45926,751130,1517417,51,24,2,25,10-03-2021,29-12-2023,26-02-2023
JAM,720763,45960,754685,1521408,51,24,2,25,10-03-2021,29-12-2023,26-03-2023
JAM,720976,45970,757484,1524430,51,24,2,26,10-03-2021,29-12-2023,30-04-2023
JAM,721127,45995,758800,1525895,52,24,2,26,10-03-2021,29-12-2023,28-05-2023
JAM,721435,46026,759346,1526807,52,24,2,26,10-03-2021,29-12-2023,25-06-2023
JAM,721731,46045,759620,1527396,52,24,2,26,10-03-2021,29-12-2023,30-07-2023
TKM,3074121,257749,3025632,7245019,120,51,4,50,24-02-2021,23-12-2023,27-03-2022
TKM,3199066,279168,3152390,7371042,122,53,5,52,24-02-2021,23-12-2023,24-04-2022
TKM,3328176,301302,3283374,7501266,124,55,5,54,24-02-2021,23-12-2023,29-05-2022
TKM,3453121,322721,3410132,7627289,126,57,5,57,24-02-2021,23-12-2023,26-06-2022
TKM,3582231,344855,3541115,7757513,129,59,6,59,24-02-2021,23-12-2023,31-07-2022
TKM,3711341,366988,3672099,7887736,131,62,6,61,24-02-2021,23-12-2023,28-08-2022
TKM,3728001,388408,3689049,8013759,133,62,6,61,24-02-2021,23-12-2023,25-09-2022
TKM,3728003,410542,3689107,8143983,135,62,7,61,24-02-2021,23-12-2023,30-10-2022
TKM,3728004,431961,3689163,8270006,137,62,7,61,24-02-2021,23-12-2023,27-11-2022
TKM,3825740,1607696,3786121,10324111,171,63,27,63,24-02-2021,23-12-2023,25-12-2022
TKM,3937956,2954335,3897434,12663236,210,65,49,65,24-02-2021,23-12-2023,29-01-2023
TKM,4039312,3253029,3997974,13512577,224,67,54,66,24-02-2021,23-12-2023,26-02-2023
TKM,4151527,3362869,4109287,14148836,235,69,56,68,24-02-2021,23-12-2023,26-03-2023
TKM,4260123,3469165,4217009,14764571,245,71,58,70,24-02-2021,23-12-2023,30-04-2023
TKM,4372339,3579005,4328322,15400830,255,72,59,72,24-02-2021,23-12-2023,28-05-2023
TKM,4480934,3685301,4436044,16016564,266,74,61,74,24-02-2021,23-12-2023,25-06-2023
TKM,4593150,3795141,4547357,16652823,276,76,63,75,24-02-2021,23-12-2023,30-07-2023
TKM,4614869,3816400,4568901,16775970,278,77,63,76,24-02-2021,23-12-2023,27-08-2023
TKM,4614869,3816400,4568901,16775970,278,77,63,76,24-02-2021,23-12-2023,24-09-2023
TKM,4614869,3816400,4568901,16775970,278,77,63,76,24-02-2021,23-12-2023,29-10-2023
TKM,4614869,3816400,4568901,16775970,278,77,63,76,24-02-2021,23-12-2023,26-11-2023
TKM,32240,,1000,4307,,1,,,24-02-2021,23-12-2023,28-02-2021
TKM,32240,,8753,37686,1,1,,,24-02-2021,23-12-2023,28-03-2021
TKM,259567,18564,234951,591244,10,4,,4,24-02-2021,23-12-2023,25-04-2021
TKM,530610,40697,503456,1246119,21,9,1,8,24-02-2021,23-12-2023,30-05-2021
TKM,792910,62117,763299,1879870,31,13,1,13,24-02-2021,23-12-2023,27-06-2021
TKM,1063953,84250,1031804,2534745,42,18,1,17,24-02-2021,23-12-2023,25-07-2021
TKM,1334997,106384,1300309,3189621,53,22,2,22,24-02-2021,23-12-2023,29-08-2021
TKM,1597297,127803,1560152,3823372,63,26,2,26,24-02-2021,23-12-2023,26-09-2021
TKM,1868340,149937,1828657,4478247,74,31,2,30,24-02-2021,23-12-2023,31-10-2021
TKM,2130640,171356,2088501,5111998,85,35,3,35,24-02-2021,23-12-2023,28-11-2021
TKM,2401683,193490,2357006,5766874,96,40,3,39,24-02-2021,23-12-2023,26-12-2021
TKM,2672727,215624,2625511,6421749,106,44,4,44,24-02-2021,23-12-2023,30-01-2022
TKM,2917540,235615,2868031,7013250,116,48,4,48,24-02-2021,23-12-2023,27-02-2022
TKL,1495,968,1494,4925,365,100,72,100,20-07-2021,05-12-2022,30-10-2022
TKL,1908,968,1908,5752,426,100,72,100,20-07-2021,05-12-2022,27-11-2022
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,25-12-2022
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,29-01-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,26-02-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,26-03-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,30-04-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,28-05-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,25-06-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,30-07-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,27-08-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,24-09-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,29-10-2023
TKL,2203,968,2203,6342,470,100,72,100,20-07-2021,05-12-2022,26-11-2023
TKL,957,,4,961,71,71,,,20-07-2021,05-12-2022,25-07-2021
TKL,961,,555,1516,112,71,,41,20-07-2021,05-12-2022,29-08-2021
TKL,972,8,970,1950,144,72,1,72,20-07-2021,05-12-2022,26-09-2021
TKL,1028,139,993,2160,160,76,10,74,20-07-2021,05-12-2022,31-10-2021
TKL,1082,265,1016,2363,175,80,20,75,20-07-2021,05-12-2022,28-11-2021
TKL,1138,395,1040,2573,191,84,29,77,20-07-2021,05-12-2022,26-12-2021
TKL,1194,526,1064,2784,206,88,39,79,20-07-2021,05-12-2022,30-01-2022
TKL,1245,643,1085,2973,220,92,48,80,20-07-2021,05-12-2022,27-02-2022
TKL,1301,774,1109,3184,236,96,57,82,20-07-2021,05-12-2022,27-03-2022
TKL,1349,869,1149,3431,254,100,64,85,20-07-2021,05-12-2022,24-04-2022
TKL,1384,893,1233,3793,281,100,66,91,20-07-2021,05-12-2022,29-05-2022
TKL,1418,916,1314,4142,307,100,68,97,20-07-2021,05-12-2022,26-06-2022
TKL,1453,940,1397,4504,334,100,70,100,20-07-2021,05-12-2022,31-07-2022
TKL,1488,964,1481,4866,360,100,71,100,20-07-2021,05-12-2022,28-08-2022
TKL,1495,968,1494,4925,365,100,72,100,20-07-2021,05-12-2022,25-09-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,27-11-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,25-12-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,29-01-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,26-02-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,26-03-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,30-04-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,28-05-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,25-06-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,30-07-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,27-08-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,24-09-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,29-10-2023
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,26-11-2023
SMR,155,,,155,,,,,24-02-2021,22-05-2022,28-02-2021
SMR,8518,,3673,12191,36,25,,11,24-02-2021,23-12-2023,28-03-2021
SMR,19772,,8809,28581,84,58,,26,24-02-2021,23-12-2023,25-04-2021
SMR,22076,,20044,42120,124,65,,59,24-02-2021,23-12-2023,30-05-2021
SMR,23315,,21146,44460,131,69,,62,24-02-2021,23-12-2023,27-06-2021
SMR,23839,,21622,45461,134,70,,64,24-02-2021,23-12-2023,25-07-2021
SMR,24563,,21869,46432,137,72,,64,24-02-2021,23-12-2023,29-08-2021
SMR,24872,,22139,47011,139,73,,65,24-02-2021,23-12-2023,26-09-2021
SMR,25173,,22329,47502,140,74,,66,24-02-2021,23-12-2023,31-10-2021
SMR,25513,,22404,48073,142,75,,66,24-02-2021,23-12-2023,28-11-2021
SMR,25790,,22798,56606,167,76,,67,24-02-2021,23-12-2023,26-12-2021
SMR,26067,2477,23192,63412,187,77,7,68,24-02-2021,23-12-2023,30-01-2022
SMR,26308,18079,23538,67925,200,78,53,69,24-02-2021,23-12-2023,27-02-2022
SMR,26337,18772,23609,68718,202,78,55,70,24-02-2021,23-12-2023,27-03-2022
SMR,26351,19272,23630,69253,204,78,57,70,24-02-2021,23-12-2023,24-04-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,29-05-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,26-06-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,31-07-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,28-08-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,25-09-2022
SMR,26357,19348,23633,69338,204,78,57,70,24-02-2021,23-12-2023,30-10-2022
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,28-05-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,25-06-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,30-07-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,27-08-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,24-09-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,29-10-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,26-11-2023
KIR,1075,,,1075,1,1,,,26-05-2021,06-02-2023,30-05-2021
KIR,7522,,,7522,6,6,,,26-05-2021,06-02-2023,27-06-2021
KIR,14178,,172,14350,12,12,,,26-05-2021,06-02-2023,25-07-2021
KIR,21605,,5704,27310,23,18,,5,26-05-2021,06-02-2023,29-08-2021
KIR,42751,,8315,51066,43,36,,7,26-05-2021,06-02-2023,26-09-2021
KIR,57810,,15564,73375,61,48,,13,26-05-2021,06-02-2023,31-10-2021
KIR,62446,,29195,91641,77,52,,24,26-05-2021,06-02-2023,28-11-2021
KIR,70216,,40045,110261,92,59,,34,26-05-2021,06-02-2023,26-12-2021
KIR,74579,,46015,120594,101,62,,39,26-05-2021,06-02-2023,30-01-2022
KIR,77689,2014,53187,132890,111,65,2,45,26-05-2021,06-02-2023,27-02-2022
KIR,79330,4950,57107,141387,118,66,4,48,26-05-2021,06-02-2023,27-03-2022
KIR,80179,8194,59473,147847,124,67,7,50,26-05-2021,06-02-2023,24-04-2022
KIR,80819,10846,61006,152672,128,68,9,51,26-05-2021,06-02-2023,29-05-2022
KIR,81265,12342,61599,155206,130,68,10,52,26-05-2021,06-02-2023,26-06-2022
KIR,82023,13654,62324,158001,132,69,11,52,26-05-2021,06-02-2023,31-07-2022
KIR,86220,15667,65272,167159,140,72,13,55,26-05-2021,06-02-2023,28-08-2022
KIR,93963,19290,70844,184097,154,79,16,59,26-05-2021,06-02-2023,25-09-2022
KIR,96115,23290,73793,193197,162,80,19,62,26-05-2021,06-02-2023,30-10-2022
KIR,97473,28134,76128,201736,169,82,24,64,26-05-2021,06-02-2023,27-11-2022
KIR,98851,33175,78523,210549,176,83,28,66,26-05-2021,06-02-2023,25-12-2022
KIR,100512,37106,80983,218601,183,84,31,68,26-05-2021,06-02-2023,29-01-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,26-02-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,26-03-2023
KIR,100900,37606,81474,219980,184,84,31,68,26-05-2021,06-02-2023,30-04-2023
POL,1358203,,746933,2105136,6,4,,2,23-12-2020,23-12-2023,31-01-2021
POL,2425962,,1335671,3761633,10,6,,4,23-12-2020,01-10-2023,28-02-2021
POL,4133376,,2020227,6153607,16,11,,5,23-12-2020,23-12-2023,28-03-2021
POL,8608030,,2967948,11575984,30,23,,8,23-12-2020,23-12-2023,25-04-2021
POL,13788015,,7072881,20860901,55,36,,19,23-12-2020,23-12-2023,30-05-2021
POL,16921905,,12283859,29632893,78,45,,32,23-12-2020,23-12-2023,27-06-2021
POL,17889135,,15775672,33527520,88,47,,42,23-12-2020,23-12-2023,25-07-2021
POL,18505867,,16332581,34838788,92,49,,43,23-12-2020,23-12-2023,29-08-2021
POL,19072334,,16693705,35821694,94,50,,44,23-12-2020,23-12-2023,26-09-2021
POL,20511738,,17756701,38350954,101,54,,47,23-12-2020,23-12-2023,31-10-2021
POL,20954119,,18053931,39008049,103,55,,48,23-12-2020,23-12-2023,28-11-2021
POL,21744553,,18442896,45876872,121,57,,49,23-12-2020,23-12-2023,26-12-2021
POL,22424325,1508277,21660400,51748011,136,59,4,57,23-12-2020,23-12-2023,30-01-2022
POL,22620234,11179435,22221314,53310323,140,60,29,59,23-12-2020,23-12-2023,27-02-2022
POL,22693978,11634777,22380390,53973788,142,60,31,59,23-12-2020,23-12-2023,27-03-2022
POL,22766329,11911722,22469946,54360103,143,60,31,59,23-12-2020,23-12-2023,24-04-2022
POL,22817188,12036204,22519161,54553091,144,60,32,59,23-12-2020,23-12-2023,29-05-2022
POL,22830860,12096311,22535624,54639664,144,60,32,59,23-12-2020,23-12-2023,26-06-2022
POL,22845883,12199321,22550952,54769437,144,60,32,59,23-12-2020,23-12-2023,31-07-2022
POL,22865092,12319861,22571546,54925842,145,60,32,59,23-12-2020,23-12-2023,28-08-2022
POL,22894390,12387719,22613404,56759263,150,60,33,60,23-12-2020,23-12-2023,25-09-2022
POL,22904953,12445138,22629801,57561578,152,60,33,60,23-12-2020,23-12-2023,30-10-2022
POL,22911768,12472574,22638162,57827960,152,60,33,60,23-12-2020,23-12-2023,27-11-2022
POL,22934397,12482281,22661027,57953605,153,60,33,60,23-12-2020,23-12-2023,25-12-2022
POL,22947028,12493675,22672202,58042643,153,60,33,60,23-12-2020,23-12-2023,29-01-2023
POL,22951103,12501956,22676051,58074602,153,60,33,60,23-12-2020,23-12-2023,26-02-2023
POL,22967644,12512249,22690307,58132370,153,61,33,60,23-12-2020,23-12-2023,26-03-2023
POL,22981666,12524616,22702438,58189061,153,61,33,60,23-12-2020,23-12-2023,30-04-2023
POL,22983069,12531636,22704245,58216585,153,61,33,60,23-12-2020,23-12-2023,28-05-2023
POL,22983507,12532530,22704792,58226156,153,61,33,60,23-12-2020,23-12-2023,25-06-2023
POL,22983846,12533274,22705142,58230909,153,61,33,60,23-12-2020,23-12-2023,30-07-2023
POL,22984185,12534018,22705492,58235662,153,61,33,60,23-12-2020,23-12-2023,27-08-2023
POL,22984531,12534523,22705856,58240411,153,61,33,60,23-12-2020,23-12-2023,24-09-2023
POL,22984543,12541005,22705868,58247036,153,61,33,60,23-12-2020,23-12-2023,29-10-2023
POL,22984543,12549623,22705868,58255654,153,61,33,60,23-12-2020,23-12-2023,26-11-2023
LTU,81016,,44024,125040,4,3,,2,23-12-2020,23-12-2023,31-01-2021
LTU,187308,,78936,266244,10,7,,3,23-12-2020,01-10-2023,28-02-2021
LTU,338055,,152594,490649,18,12,,5,23-12-2020,23-12-2023,28-03-2021
LTU,661719,,272789,934508,33,24,,10,23-12-2020,23-12-2023,25-04-2021
LTU,1000807,,581971,1582778,57,36,,21,23-12-2020,23-12-2023,30-05-2021
LTU,1192836,,947938,2161564,77,43,,34,23-12-2020,23-12-2023,27-06-2021
LTU,1370092,,1134301,2504393,90,49,,41,23-12-2020,23-12-2023,25-07-2021
LTU,1602033,,1290684,2892716,104,57,,46,23-12-2020,23-12-2023,29-08-2021
LTU,1734788,,1430937,3166811,113,62,,51,23-12-2020,23-12-2023,26-09-2021
LTU,1811636,,1491396,3386178,121,65,,53,23-12-2020,23-12-2023,31-10-2021
LTU,1869070,,1525233,3689132,132,67,,55,23-12-2020,23-12-2023,28-11-2021
LTU,1914934,,1564107,4094293,147,69,,56,23-12-2020,23-12-2023,26-12-2021
LTU,1941692,122508,1873426,4401256,158,69,4,67,23-12-2020,23-12-2023,30-01-2022
LTU,1945679,869312,1892542,4438011,159,70,31,68,23-12-2020,23-12-2023,27-02-2022
LTU,1948035,879002,1896408,4453875,159,70,31,68,23-12-2020,23-12-2023,27-03-2022
LTU,1949934,886460,1899239,4466023,160,70,32,68,23-12-2020,23-12-2023,24-04-2022
LTU,1951107,890033,1901087,4472584,160,70,32,68,23-12-2020,23-12-2023,29-05-2022
LTU,1951736,891798,1902097,4475972,160,70,32,68,23-12-2020,23-12-2023,26-06-2022
LTU,1952710,894202,1902952,4480190,160,70,32,68,23-12-2020,23-12-2023,31-07-2022
LTU,1953778,895844,1903999,4484672,161,70,32,68,23-12-2020,23-12-2023,28-08-2022
LTU,1954603,896987,1904844,4489157,161,70,32,68,23-12-2020,23-12-2023,25-09-2022
LTU,1955085,898642,1905519,4503727,161,70,32,68,23-12-2020,23-12-2023,30-10-2022
LTU,1955494,900181,1906002,4519346,162,70,32,68,23-12-2020,23-12-2023,27-11-2022
LTU,1955740,901064,1906318,4526251,162,70,32,68,23-12-2020,23-12-2023,25-12-2022
LTU,1956002,901562,1906527,4529624,162,70,32,68,23-12-2020,23-12-2023,29-01-2023
LTU,1956186,901749,1906690,4530820,162,70,32,68,23-12-2020,23-12-2023,26-02-2023
LTU,1956331,901894,1906846,4531641,162,70,32,68,23-12-2020,23-12-2023,26-03-2023
LTU,1956420,901991,1906968,4532116,162,70,32,68,23-12-2020,23-12-2023,30-04-2023
LTU,1956461,902037,1907033,4532342,162,70,32,68,23-12-2020,23-12-2023,28-05-2023
LTU,1956471,902055,1907047,4532421,162,70,32,68,23-12-2020,23-12-2023,25-06-2023
LTU,1956478,902070,1907053,4532480,162,70,32,68,23-12-2020,23-12-2023,30-07-2023
LTU,1956485,902086,1907058,4532539,162,70,32,68,23-12-2020,23-12-2023,27-08-2023
LTU,1956489,902100,1907061,4532628,162,70,32,68,23-12-2020,23-12-2023,24-09-2023
LTU,1960786,902103,1907061,4532649,162,70,32,68,23-12-2020,23-12-2023,29-10-2023
LTU,1960786,902103,1907061,4532649,162,70,32,68,23-12-2020,23-12-2023,26-11-2023
LSO,,,,15818,1,,,,10-03-2021,31-12-2023,28-03-2021
LSO,17598,,,17598,1,1,,,10-03-2021,31-12-2023,25-04-2021
LSO,36637,,,36637,2,2,,,10-03-2021,31-12-2023,30-05-2021
LSO,36637,,18468,42261,2,2,,1,10-03-2021,31-12-2023,27-06-2021
LSO,39218,,32181,72948,3,2,,2,10-03-2021,31-12-2023,25-07-2021
LSO,74848,,59122,223655,10,3,,3,10-03-2021,31-12-2023,29-08-2021
LSO,326791,,318486,362104,17,15,,15,10-03-2021,31-12-2023,26-09-2021
LSO,516547,,502251,529638,25,24,,23,10-03-2021,31-12-2023,31-10-2021
LSO,609598,,600842,628944,29,28,,28,10-03-2021,31-12-2023,28-11-2021
LSO,782175,,727528,857925,40,37,,34,10-03-2021,31-12-2023,26-12-2021
LSO,782175,,727528,857925,40,37,,34,10-03-2021,31-12-2023,30-01-2022
LSO,782175,,727528,875573,41,37,,34,10-03-2021,31-12-2023,27-02-2022
